Date,ASIANPAINT.NS,AXISBANK.NS,BAJFINANCE.NS,BHARTIARTL.NS,HCLTECH.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,MARUTI.NS,NESTLEIND.NS,RELIANCE.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TITAN.NS,WIPRO.NS
2025-05-16,0.01012073687515123,-0.00024809854823872464,-0.0023426096274553544,-0.028905615797476938,-0.021515123081596126,0.0004652664962662019,0.011062996861729645,0.0022031933732624383,-0.0144246089419744,0.007024931919160983,0.0008542537445631293,-0.0037381111636423355,0.003314487634898561,0.00445201002641556,0.0015117407832618188,0.0003156665422301205,-0.0029927645930027205,-0.005209104258755156,-0.000852727420235459,-0.008847627399149986
2025-05-19,-0.009477070331904626,-0.004975956819083993,0.009607875146568984,0.0023676768758777366,-0.006224580579025772,0.002065370772315716,0.0005457184981702305,-0.003444684477401305,-0.019113544771152863,-0.0008036902131586252,0.0014219194974874154,-0.0012491715483817975,-0.0004618824546079222,-0.00041523613198007355,-0.0107691368073847,0.0036544990060431238,-0.0027128800883191866,-0.012005630486409112,-0.00441299114124651,-0.010117412568946708
2025-05-20,-0.015474712831429078,-0.0058367510999517485,-0.019253903317817404,-0.005183046736211843,-0.006873699149104616,-0.012352221023240061,-0.01761337586530591,-0.007481403584226247,0.0005127366429144135,-0.0010342138855115844,-0.010044615873020416,-0.009040230792876915,-0.027394661336150948,-0.020687699491866853,-0.011307487350508238,-0.01183068294320593,-0.013030993862244232,-0.005842952903842731,-0.010308036589282128,-0.008136247567251583
2025-05-21,0.0072916480411805516,0.0016711223599835089,0.012967636439753221,0.0074902228198436,0.008327519139845852,0.006195214666028613,0.009691776824589896,0.0045094174213761795,0.005049418115857082,-0.00437832409850094,-0.009035424418470508,0.005924464496215729,-0.001821580567255003,0.014354830300314356,0.0032237493835988573,0.001843842419538783,0.013955394898474452,0.00783027554222207,-2.7971686499945138e-05,0.004833879596332829
2025-05-22,-0.005724769592888441,-0.007794579639927246,-0.006380724190641799,0.0048715609972416205,-0.011567860277038995,-0.0035874978118922932,-0.014143998241661893,-0.0018012934021957657,-0.013479090800064078,-0.016063711249291783,-0.0026588474464872497,-0.01053175279119628,-0.013567643318237536,-0.012998979176048598,-0.013950647962321937,-0.0023531357119088527,-0.007593227118907996,-0.013937601600347004,-0.01109324438279622,-0.02004655703239343
2025-05-23,0.007064479384924165,0.018010982911762383,0.011369610898769079,0.0001637133635360368,0.009264938376958645,0.00711034541028279,0.012153912632207761,0.005325281391909561,0.011117375891830192,0.023656026894791068,0.016800674874040196,0.013564148969179114,0.000642599396846934,0.022069103357775628,0.012270111680036978,0.0066635182307706944,-0.020633752633752566,0.010755943756114635,0.010869784752803148,0.005757161722968525
2025-05-26,0.005040170841599935,0.004205719416433349,0.0028088550313094367,0.008534807455622353,0.015293280831846267,0.0034075663856596404,0.014684758170674172,0.007421596342952707,0.009983188666024354,0.01501393111158499,-0.005489244646824783,0.01346488422605663,-0.0025729583852912748,0.016268630562825806,0.005591266430631774,0.004921486814142685,-0.004464751429539118,0.0064379851645638775,0.008511905334899848,0.011575745095163159
2025-05-27,0.00017198304980840714,-0.016260510982727207,-0.010683115487448836,-0.0019505390039615603,-0.012929797440531642,-0.007189921315239903,-0.005822812706516091,-0.009769541297253478,-0.0066018668407759615,-0.020529898608029392,-0.00571189468290927,-0.0023871955480096714,-0.0005637008080150063,0.0028076970879579587,-0.008890854072368518,-0.0008815719869339249,0.004345913601846938,-0.01097224430025398,-0.0058058449114441425,-0.00798422427885712
2025-05-28,-0.010538293732058241,-0.0007530942566556474,0.010467339781387914,0.006648771093590734,0.003142571425500237,-0.0014546412567309132,-0.007675903624488572,0.0051031388855712154,0.0010821394934107929,-0.01382585954047769,-0.0014933818551552333,0.0017292488078248318,-0.00670845522372159,-0.017172900234621487,-0.006490271285066653,0.0035843152172905443,-0.01014993036993004,-0.00028584871793938877,-0.0041037641949148804,-0.0033086238214724514
2025-05-29,-0.0038716899039660142,0.005842109817751659,-0.006875481137474177,0.004032613526361581,0.004455078569973012,0.002077320075972476,0.001987939148368004,0.0018553914581760562,0.00874141391802655,-0.0034567595084038813,0.003513141268248984,0.002465189317496119,0.004934672944319111,0.006592611948736278,0.003462034144422365,0.0010038118809510427,0.019844986509428637,0.00011437817422739871,0.003797333100466806,0.010893051227792574
2025-05-30,-0.015461225163750583,-0.007936927914820062,0.0022354773973701685,-0.003978765647799142,-0.017023921811041128,0.008986813519054868,-0.007804984863029209,-0.00737339139187637,-0.0005757896096090032,-0.0016730591511697548,-0.003320281092714046,0.0054022132276553125,-0.005908269697668274,-0.01606265580852829,0.002184083813283438,0.018576016454193274,-0.013146408615180025,-0.009969245674133976,-0.009323520065836513,-0.0018806842745403467
2025-06-02,0.0033584213891908817,0.0018437287849177495,-0.0067763659828687,-0.0011319459204324578,-0.00312097974799143,-0.00660312195920083,0.009873277867560943,0.0032454729664273397,-0.005711512661405154,0.0029855969964272624,-0.005364594679996902,0.0012237284740352554,-0.0023568599047314176,0.004206132569122746,-0.005080112807618284,0.0016606130830598201,-0.0017898495982576598,-0.003934450854451484,-0.008332831080063418,-0.008002461620823685
2025-06-03,-0.004864733968653589,-0.010859194600225247,-0.015416745371689352,-0.006927541361675794,-0.0006744884966772065,-0.0038893665163165616,-0.008171265044947041,-0.008724621308112029,-0.006975002576161683,-0.005620262350073912,-0.009298724486491803,-0.00021948008758403888,-0.01326911418836414,-0.006211277956473023,-0.005817253840863844,-0.0047430395883006704,-0.004248889796043009,-0.013012644125478834,-0.001618090091644378,-0.005912134430473659
2025-06-04,-0.002974569581830585,-0.00892667576277483,0.0008905575303731574,0.018350109815135903,-0.0026409827093548874,0.008588211670685547,0.005172961661074172,-0.004810216120188968,0.005300208162039344,0.00011985388600231655,0.000880031356423497,-0.0050335118460499316,0.0028817079485181064,0.002547418008266889,0.012725480076976834,-0.004083390958666163,-0.0015603406973090722,0.0016873733545477807,-0.005698331599303175,0.0025958836264994467
2025-06-05,-0.0024484969287750964,-0.010300513776500158,-0.00591485200216258,0.0018113127969509207,0.0038668550832827767,0.004317880713202233,0.005020161584051579,0.01649495726281725,0.0019965152036091434,0.005023314519730386,-0.0031325168900956345,0.004429743370466369,-0.003046623413029591,0.0015838943743910175,0.013189774769087151,-0.0006201550586352605,0.010872185961248997,-0.0029027880721619625,0.0011993782181353512,0.004365435502155904
2025-06-06,0.0007573705443185718,0.030253818109973206,0.04780894461123323,-0.004587890402556461,0.0032414538082122437,0.014815783837666047,0.005622883617219724,0.0033624636723429174,0.006093507329729808,0.004642040570674528,0.01628892834562789,0.0037539812809216514,0.027332111019012676,0.006599440088038341,0.0007622972175567605,0.008708850751227824,-0.0023198081292930607,0.0038783536061392444,0.015827253476471435,0.002618155877696856
2025-06-09,0.0012018405059691765,0.02095752420574686,0.024870848588567113,-0.002730717544411112,0.0064517073822438235,0.00010109954991166624,0.0014218081105963427,-0.017205389756558376,0.005802278412311665,0.00473880498077218,0.030774639269576635,0.006162047436275442,0.013944987398129369,-0.0007862203036718009,0.0036650019744125253,0.008572705865545826,0.0090112165652391,0.011078443710398449,-0.007330414660594307,0.010802735855042326
2025-06-10,-0.0038009311433022898,0.010519060487645147,-0.011515437377218342,-0.00429856178837381,0.011940741915269646,-0.006896145098520626,0.0008352983442026027,-0.008328478907065078,0.014579456398654631,0.00929366250547605,0.006014979893028463,0.00024464823809570464,-0.009301640719833523,0.006643635046758791,-0.007134813039412005,-0.0036650215659813387,-0.003310435958780682,0.011910438985076405,-0.002748617656070006,0.014145952880399246
2025-06-11,-0.004562180954168399,-0.0011362708527622011,-0.007662872745569137,0.0016679002351843457,0.03174315016797411,-0.007610430907751382,-0.00787999007201842,0.005676447728463407,0.02175408236346969,-0.0019926853838891814,-0.002699928938281544,0.001357847188422419,-0.005446159315230649,-0.0050303422520801225,0.007203753678546008,-0.002450831482155643,0.0010652512959679627,0.002595585786976285,0.004925173046471734,0.015765608360505872
2025-06-12,0.00478751352588722,-0.015137487717722688,-0.006012761337379383,-0.008638474094628219,-0.012094584678317914,-0.003595512804482402,-0.018560356736965624,-0.004061364052276305,-0.013890412407659,-0.012158557077388494,-0.008660973631199506,-0.02219969801959055,-0.004991540942549005,-0.013986201793006988,-0.005051064851081476,-0.011227725086185402,-0.0018946302549555604,-0.010917952449775713,-0.025422080430307574,0.0026612225501491146
2025-06-13,-0.0023457234468994954,-0.005870986065514706,-0.004010807909275698,-0.002062605334305742,-0.0034740877187297795,-0.013364622663072603,-0.005890326297169541,-0.006405506498287373,-0.00411138897707098,-0.017008432692629055,-0.009163439940951966,-0.004588886405157926,0.0014517589350276033,-0.003695502974338084,-0.009548693635861364,-0.01701853841248292,0.00023702518242385445,0.0033430606797150058,-0.008960561807464951,0.0023085211396662096
2025-06-16,0.013725233837714061,0.007929988844094786,0.005237598930714003,0.011292272534598307,0.0162071857363849,0.009239627507300107,0.003615623604158847,0.007597630924724444,0.013516318426815341,0.01033546033081284,0.014883378971622296,0.011446765045450929,0.009784316557364392,0.005454603545013016,0.0069093185149706315,0.0001893231748388456,-0.0014823116612527449,0.014578199496017725,0.004723033331654657,0.010246738077467881
2025-06-17,0.008870094977604463,-0.0002469129112708929,-0.016120714503372532,-0.0034983250432372,0.0038231919233562665,-0.0030013007242483286,0.0005155589268959641,-0.002596460911425023,0.009866141385704505,-0.0019148455780595899,-0.0010290247528455588,-0.001765247277794371,0.005174116721089594,-0.011701054945442105,-0.004600989613136186,-0.00025241318732177706,-0.02104716250381223,0.005419608422888887,-0.009468479606098734,7.606942428382447e-05
2025-06-18,0.007302764850499264,0.004843864554508829,-0.0043431121471651365,0.005966681322583619,-0.00795233568610877,0.002225974228461513,-0.013532702178652614,-0.007475853359853694,-0.0042776613827723515,-0.0036001452379281497,-0.0020612316400397657,-0.005758771331139258,0.012074530887134841,-0.009015833798508876,-0.0007688510767335037,-0.0005049405180183908,-0.0013340362166663442,-0.0183449302198848,0.01806985991787027,-0.005033401635417353
2025-06-19,-0.005890917507605338,-0.002870667602449314,-0.02033595773967626,0.005931225515942723,-0.001166256402220193,0.0007236738079368603,-0.0013503807389299244,-0.0009206205302834908,-0.008919569952468892,0.00024044828664985754,0.006543932720158123,0.005427448704034498,0.004539409837173363,-0.009400014295888302,0.002235181453022824,-0.008624084938641285,-0.00024275015925088374,-0.007970516935085678,0.010784214529691877,0.015137700167628842
2025-06-20,0.007773913130124896,0.00262488727218463,0.004984779083915348,0.031310685711308614,0.015056117587162311,0.015077162884722892,0.005216938126350645,0.011133101488083852,0.0027766528313829036,0.006111010244858359,0.010842932326130015,0.011231572201003997,-0.0011720485232011733,0.017738133994271914,0.022694485629041194,0.01397657386013465,0.010565540089253662,0.003411226256197873,0.003872259546817931,0.0036082693496262094
2025-06-23,-0.009494915219092652,-0.005421400133392354,0.011535420414639373,-0.0002065179657788632,-0.02131878421270003,-0.008331054773737868,-0.003115799169161242,-0.004917128526703673,-0.02426138557188742,-0.01117192804633342,0.006568878264573165,-0.02161367362532605,-0.007218527778371149,-0.0005506937658305952,-0.006431730532569024,-0.007501547542271146,-0.0015627396571832922,-0.0123293288598827,-0.003786619006517621,-0.01245816614868248
2025-06-24,0.00493461337532131,0.005830967115351126,0.0010917031651943797,-0.0013953834894020382,-0.006715723931985072,0.006395071690099663,-0.005288384088153922,0.0028127352838390254,-0.001516351097778742,0.001086710475759823,0.017923653737331076,0.005870531614157543,-0.006953791426378374,0.00283598418373326,-0.004127165399805224,0.006559070042341235,-0.0004813232938217933,-0.0009434725054117047,0.005773846655747555,0.006550460007427033
2025-06-25,0.002019537403963726,-0.006490007546374246,0.01246966550644081,0.0164139495857168,0.014843661193344338,0.009794298708670534,0.006869417894660192,0.0011930446746170739,0.020836087987302885,0.004815171656530433,-0.011443160278284877,0.0041524849406608935,0.012294303289852605,0.01618414727356465,0.011308907373119986,0.005829046989389237,0.004742890645989904,0.01591797990960456,0.03516562693040551,0.016617725814567174
2025-06-26,0.004332979602222226,0.016511726192975588,0.025007953950003593,0.02447426834572809,0.004068380324815243,0.020790401738845717,0.0009212065790856249,0.009284828966581171,0.0006808996039763731,0.009442440312319281,0.0025441910346257557,0.010935089326383186,-0.004081329676004315,0.011166774828512365,0.018902833236645027,-0.003756813692656658,0.00011982002205431272,-0.0008712504040613317,0.01156965583933269,-0.003309087299731366
2025-06-27,0.029646075829105396,-0.006833278981231321,-0.0047405935501259305,0.006334382463194048,-0.0004640629226215518,0.007522321334749699,0.01137829107095958,0.015924213672259553,-0.004962801170706244,-0.003933468287383686,0.001813235491757106,0.005341445463984984,-0.0057578264442815765,0.01116556879507068,0.013352559995942329,0.010421681965927422,0.010603530644494269,-0.00020332585147275547,-0.007743674360981003,-0.013006843682499705
2025-06-30,-0.007489583605683785,-0.021367844605563107,-0.011149571301935059,-0.00867047505065631,0.003070736957956465,-0.0066726482389324465,-0.005346005245821609,-0.011279256669402167,-0.0038631289353346517,-0.00526878359034298,-0.020314505682679434,-0.002558145998072231,-0.019328163680065468,0.0026807643693500015,-0.009814378035859595,0.01839196997002776,-0.007076349987210036,0.006055107625898327,0.006524950995294588,0.0035027250882749446
2025-07-01,0.012058043314275528,-0.0218342089204468,0.0001601840882234273,0.004864739240805573,-0.005976383021603569,0.005282014029829151,0.00039207893843518164,-0.009590820029344745,0.003116672458019399,-0.0032469713015462094,0.00924763409069453,-0.0008451162927180154,0.0033814139189860364,-0.022645218302344432,0.018356435713803212,-6.093657282172142e-05,-0.00508544433787103,-0.009373591839214455,0.002787340542228654,-0.00539099686796363
2025-07-02,0.020840520108257127,0.0017031415574581287,-0.014680471469514502,0.006859665927346236,0.00017451890955954533,-0.01305635995627534,0.005040745852589941,-0.002937188628976783,0.0023000369363763325,-0.0051929333572442015,-0.0066625724066316245,-0.019247486828774134,0.014363446218769052,-0.009212094448264239,-0.006300858198251072,-0.009061981341707503,0.0061589454390119655,-0.0018678735690648492,0.0020246474121846407,0.009218518728276465
2025-07-03,0.004742023995954002,-0.003580057992132158,-0.01401978658672613,-0.0069091619215943265,-0.0039060790284390565,0.000553672622873636,0.0027269226990428584,-0.0013316374441702046,0.005078626364627187,0.0009681606542340188,-0.0197878573957553,-0.003872073748464791,0.01024682875323856,0.00016751301374280048,-0.0006586788110317811,-0.007160584704608469,0.0013106650695328083,-0.006594211629691657,-0.00793317183962702,0.00018720587752020694
2025-07-04,-0.002760042911502809,0.006389253882586014,0.0165085481463465,-0.0010405313826570624,0.008144768705149932,0.0011066109818857989,0.011133439735128365,0.011782499504646111,0.013499578316326439,-0.0019373350753061577,0.0015035918874959813,0.0032602453991338073,-0.008347180714132485,0.006036270826561824,0.00623959939577273,0.005868017879779439,-0.0020262044100675535,0.005571376729584051,0.0022265394828495898,0.011171299085891801
2025-07-07,0.00764346144384286,-0.0021252186788234557,-0.0007026821280157055,0.008244769858783297,-0.009021377871691254,-0.0009556177639777405,0.029940956006019852,-0.004933233623672632,-0.008385061668732057,0.0086884155053301,0.009346732147462516,-0.0036789883503811787,-0.010013556618421848,0.012170671707156744,0.009254445261445572,-0.006177816832117327,0.005431708283686829,-0.0023713429532627693,-0.0056575583822324246,-0.008553493887528575
2025-07-08,0.016966756674051467,-0.008288832905680117,0.003239218856612539,-0.0019194042335611754,-0.0013456429447698895,0.007019726488388433,-0.007370301370026343,0.004378552915434993,0.007165323254428208,0.0025200162573375826,0.034157347545578476,0.006956259631820366,-0.008502516162630772,-0.001735556239253362,-0.0025332323992719574,0.007162795462844077,-0.004414713686384068,-0.001613473326743443,-0.060274158164341604,0.007071051949918389
2025-07-09,0.005738902159977703,-0.0006008954728016312,0.013863410764038384,-0.0050868040178978485,-0.020165682188578116,0.004884543143660846,0.01274903613369656,-0.007028747894664825,-0.003055832983365581,0.005378564645259253,0.0021554599905068183,-0.007431033406402767,0.004500892542210645,0.004086139187226354,-0.012170530414884494,-0.002094127605262177,-0.0018552102755488578,-0.006597831198701826,-0.002676973977902242,-0.006884370402227274
2025-07-10,-0.019272959271888216,-0.00034341120453419715,0.007467317979942881,-0.02771120063831633,-0.006171989588867522,-0.002489153812175624,-0.0062088062742752794,-0.0054622554433073275,-0.01101712920823663,-0.006217889567723872,-0.011504468168007504,-0.0013977414967804305,0.014331424693444035,-0.01093362686044077,-0.0011856974820565068,-0.0036443564653575356,-0.004141860895582863,-0.0005321724487137515,-0.003590263073732713,-0.010321939572162197
2025-07-11,-0.004907542975254657,0.008126300741845992,-0.015044298553273626,-0.02192348275539782,-0.015384837359567945,-0.011278570099119803,0.04513756769465073,-0.0015459949896119755,-0.01301920937149025,-0.00011997176753548796,0.007594308180483411,-0.009585010990663119,-0.006025970450969666,0.0008740660476818002,-0.014606548292448365,0.0008041622358279732,0.005698040850021098,-0.034901230996227495,-0.017165003951294912,-0.02579678827619526
2025-07-14,-0.01553487188189096,-0.0009376498929037114,-0.015818101410581535,-0.0005204484994552933,-0.011356430740052065,-0.00035292801973708026,-0.001191359153021721,0.0007732962573398103,-0.015544304930891002,0.006218633268875936,-0.0075943081804833515,-0.012705406560196131,-0.004783161895507017,-0.004419943746029135,-0.007721072015146045,0.00024723483510791634,0.006319717849133467,-0.013346476770843111,0.012739735492552452,-0.01580362809852253
2025-07-15,-0.003378564033754107,-0.005815398950318611,0.010339839126007956,0.0068999583247271,-0.03352264121437507,0.006283807736098982,0.004084398509468914,0.0054664662326773025,0.009696141116235608,0.006417173762353959,-0.007149553775104927,-0.0005436136188161183,0.0017564258744036322,0.00973145634211214,0.0011452108090076055,0.009352232907639134,0.026335065267705696,0.009142905189792175,0.0030206773710759363,0.01231327263476822
2025-07-16,0.007077516337160448,0.0021419705295351076,-0.007188663582949807,0.0012400666053065672,-0.0023009553340279567,0.00040080135054242397,-0.003687121066855334,-0.0030799573991485917,0.01396616303401736,0.0059052673268811685,-0.003984001707488396,0.002800896043482144,0.0022310770990038352,0.0179239076661996,0.00013456200315219098,0.01850612505217604,-0.015458967301715122,-0.0025330585602419266,0.0006732868575953108,0.020762003340193156
2025-07-17,-0.004823940445562641,-0.0073876938660713005,0.0016801584432394614,-0.0034656471897250457,-0.012167367324483801,-0.004719853758100678,-0.003103036229060814,-0.005412879140762057,-0.015291397274369588,-0.00153202679132931,-0.0039538426789702714,-0.008541439936433913,-0.007028773131846058,-0.004440775463631383,-0.006211990112967134,-0.0032516584165515985,0.0014099466716343183,-0.007419798685221608,0.004671132124059411,-0.008406604021439237
2025-07-18,-0.00690194824883175,-0.05357396054052192,0.020051079018869745,-0.006762994311783199,0.010971610869337187,-0.014958566924579935,-0.00808102745138977,0.0049921137141226805,0.0016405037929579894,-0.002834578015476631,-0.01290399797260754,-0.002651742808009033,-0.0045792388747071385,0.009387783636857189,-0.00027098552219792375,-0.006838801123394764,-0.00576985106284927,-0.006032127283297934,-0.008893931451387912,0.024074750439660526
2025-07-21,-0.0029425056131270272,0.0002727970861271603,0.006823811466874493,0.004304217068136455,-0.011951267274728984,0.021780103337607222,-0.009970806726388394,0.027668111857132034,-0.0011354045689574337,-0.006288158059927878,0.011473294813010394,0.010907737594769183,-0.001127901261924475,0.0001618256799440947,-0.032640771698511456,0.0010318797035801625,-0.0007678273477005048,-0.009987317457625508,0.00880653392253472,-0.025034562727409122
2025-07-22,-0.004303249392020616,-0.0014561120189384537,0.00431350020309806,-0.0012578106185296629,-0.006753080314409445,0.003293745706293776,0.005986348683936483,0.0053071897848609596,-0.0084939934837719,-0.009807520249590262,-0.002311925892776409,-0.010965448556094354,0.006988814938707228,-0.01183873933161655,-0.011121331298540591,-0.01122512047461764,-0.008485974490700859,0.00044326423918339137,0.011411454936400478,-0.002499745879656669
2025-07-23,0.004303249392020625,0.006174024221953214,0.016399357764487282,0.019218375251266573,0.0063609650736754135,0.00853308991148594,-0.011886334846587927,0.01012768547475827,0.002289016153959575,-0.0025272197497673717,0.004710621648489518,0.005842107323940832,0.010748954806146982,0.0036764710429320916,0.008317429843528566,0.006908625686746356,0.0026781683120890793,0.006152665072783098,-0.0002880267389731788,0.006524610413011663
2025-07-24,-0.00985718555496377,-0.008818706303627404,-0.009702995400396914,-0.003969217404101104,-0.014883483871772803,-0.005001939597123608,-0.005155277216991505,-0.003499312061686873,-0.014071180644387693,-0.012122845781521629,-0.013124763809718902,-0.0021256765580589003,-0.005559139611804651,-0.054635949865209366,-0.015349529264147281,-0.006050083655975474,0.005630497982304632,-0.009830781398188333,0.0037378922629125073,0.0017201171329077431
